master_item_id,itemname,material,altitude,description,radius,item_id,id,quantity,latitude,longitude,location,timestamp,manual_upload,log_index,project_id,project_name
138,Mask,OTHER ITEMS,109.80010593869,,4.729072774955,3409,2167153,1,34.062571556529,-118.19475350487,Los Angeles, California, United States of America,20220901021916,0,54676,154,Default
138,Mask,OTHER ITEMS,60.381950479001,,4.7267144734714,3409,2167168,9,34.017663190235,-118.18615571956,East Los Angeles, California, United States of America,20220901013614,0,54677,154,Default
138,Mask,OTHER ITEMS,60.280365327373,,4.7289674390151,3409,2167169,1,34.017729742078,-118.18614628115,East Los Angeles, California, United States of America,20220901013623,0,54677,154,Default
138,Mask,OTHER ITEMS,61.549362239428,,4.7143291093455,3409,2167174,1,34.018620202528,-118.18615242057,East Los Angeles, California, United States of America,20220901013927,0,54677,154,Default
138,Mask,OTHER ITEMS,61.706603002734,,4.7523935477254,3409,2167182,1,34.018026473687,-118.18503642789,East Los Angeles, California, United States of America,20220901014320,0,54677,154,Default
138,Mask,OTHER ITEMS,60.733617153019,,4.7487517543288,3409,2167186,1,34.017837796465,-118.18505106776,East Los Angeles, California, United States of America,20220901014351,0,54677,154,Default
138,Mask,OTHER ITEMS,61.538597973064,,4.7490458918835,3409,2167187,1,34.017806912652,-118.18503873791,East Los Angeles, California, United States of America,20220901014356,0,54677,154,Default
138,Mask,OTHER ITEMS,62.128822834231,,4.7373128429693,3409,2167188,1,34.017743428904,-118.18502010635,East Los Angeles, California, United States of America,20220901014405,0,54677,154,Default
138,Mask,OTHER ITEMS,61.526308809407,,4.741680439794,3409,2167195,1,34.017196824636,-118.18503879593,East Los Angeles, California, United States of America,20220901014546,0,54677,154,Default
138,Mask,OTHER ITEMS,60.719695189036,,4.7225136012917,3409,2167210,1,34.016662005342,-118.18566226463,East Los Angeles, California, United States of America,20220901014943,0,54677,154,Default
138,Mask,OTHER ITEMS,59.791814915836,,4.7331817495667,3409,2167214,1,34.016822982628,-118.18615308068,East Los Angeles, California, United States of America,20220901015116,0,54677,154,Default
138,Mask,OTHER ITEMS,59.596383777447,,4.7306790140174,3409,2167215,1,34.016882693788,-118.18615176119,East Los Angeles, California, United States of America,20220901015126,0,54677,154,Default
138,Mask,OTHER ITEMS,60.014803280123,,4.7264442393258,3409,2167219,1,34.017281949617,-118.18616995666,East Los Angeles, California, United States of America,20220901015229,0,54677,154,Default
138,Mask,OTHER ITEMS,60.544197251089,,4.722702060099,3409,2167222,1,34.017924529608,-118.18617223986,East Los Angeles, California, United States of America,20220901015404,0,54677,154,Default
138,Mask,OTHER ITEMS,61.637658654712,,4.7489116658615,3409,2167233,1,34.017863257548,-118.18503320568,East Los Angeles, California, United States of America,20220901020010,0,54677,154,Default
138,Mask,OTHER ITEMS,59.655599917285,,4.7377186978418,3409,2167241,1,34.016677720537,-118.18503519788,East Los Angeles, California, United States of America,20220901020314,0,54677,154,Default
138,Mask,OTHER ITEMS,84.45694569964,,4.7674020172185,3409,2167283,1,34.034639387684,-118.15966382755,Los Angeles, California, United States of America,20220901023650,0,54681,154,Default
138,Mask,OTHER ITEMS,83.646133542061,,4.7999278817851,3409,2167286,2,34.034602753438,-118.15970287499,Los Angeles, California, United States of America,20220901024513,0,54681,154,Default
138,Mask,OTHER ITEMS,89.400001525879,,3.6570000648499,3409,2167291,1,34.0938117,-117.9534933,Baldwin Park, California, United States of America,20220901023407,0,54682,154,Default
138,Mask,OTHER ITEMS,129.6349104885,,4.9883843126982,3409,2167348,1,34.100785438707,-118.28745170494,Los Angeles, California, United States of America,20220901030115,0,54683,154,Default
138,Mask,OTHER ITEMS,129.6349104885,,4.9883843126982,3409,2167349,1,34.100785438707,-118.28745170494,Los Angeles, California, United States of America,20220901030115,0,54683,154,Default
138,Mask,OTHER ITEMS,129.6349104885,,4.9883843126982,3409,2167350,1,34.100785438707,-118.28745170494,Los Angeles, California, United States of America,20220901030115,0,54683,154,Default
138,Mask,OTHER ITEMS,129.63896758761,,4.9817279665765,3409,2167351,1,34.100779325143,-118.28745087299,Los Angeles, California, United States of America,20220901030116,0,54683,154,Default
138,Mask,OTHER ITEMS,85.655994031578,,4.7950453742962,3409,2167382,1,34.06784013128,-118.08230898517,Rosemead, California, United States of America,20220901030749,0,54684,154,Default
138,Mask,OTHER ITEMS,85.716906663962,,4.8027917412861,3409,2167383,1,34.067843477548,-118.08233201155,Rosemead, California, United States of America,20220901030752,0,54684,154,Default
138,Mask,OTHER ITEMS,86.208865643479,,4.9883610135406,3409,2167384,1,34.067834615317,-118.08277081241,Rosemead, California, United States of America,20220901030838,0,54684,154,Default
